"RECORD","I0A_DPTO","I0B_MPIO","I0C_CLASE","I0B1_LOCALIDAD","I0D_SECT_R","I0D_SEC_R","I0D_CPOB","I0D_SECT_U","I0D_SEC_U","I0D_MZA","SEC_AGAD","I0F_EDIFIC","I0G_UCENSAL","P0H_USO_UCENSAL","P0D1_TIP_AGRUP","P0E1_TIP_TERRI","P0A_NRO_HOGAR","PC08B1_NRO_PERS","P25B_SEXO","PC09B_EDADQ","P27B_PARENTESCO","P28B1_LUG_NAC","P29B1_RES_MAMA","P30B1_VIVIA_5ANOS","P32B1_CAMBIO_5ANOS","P32B2_ANO_ULT","P32B3_LUG_ULT","P32B8_CAUSA_ULT","P33B1_ETNIA","P34B_HABLA_LENG","P35B1_AYUNO","P35B2_DIAS_AYUNO","P39B_LIMITACION","P41B1_ALFABETA","P42B1_ASISTENCIA","P42B2_TIP_ESTAB","P44B1_TIP_ESTUD","P47B_OCUPACION","P53B_EST_CIVIL","P55B1_HNV","P55B2_THNV","P55B3_HNVH","P55B4_HNVM","P56B1_THSV","P56B2_HSVH","P56B3_HSVM","P56B4_NO_SABE","P57B1_ANO_UHNV","P57B2_MES_UHNV","NRO_UPZ_P","LLAVE_VIVPH_N","LLAVE_HOGPH_N","LLAVE_PERH_N"
4,5,1,1,8,0,0,0,9061,1,27,10010920,1,1,1,NA,NA,1,5,2,1,8,1,1,1,2,NA,NA,NA,6,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010920000100012,1.00109200001e+18,1.00109200001e+22
4,5,1,1,8,0,0,0,9061,1,27,10010920,1,1,1,NA,NA,2,1,1,6,1,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010920000100012,1.00109200001e+18,1.00109200001e+22
4,5,1,1,8,0,0,0,9061,1,27,10010920,1,1,1,NA,NA,2,2,2,5,2,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,4,6,1,1,2,2,0,2,2,0,1,3,11,NA,10010920000100012,1.00109200001e+18,1.00109200001e+22
4,5,1,1,8,0,0,0,9061,1,27,10010920,1,1,1,NA,NA,2,3,1,1,3,1,1,1,2,NA,NA,NA,6,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010920000100012,1.00109200001e+18,1.00109200001e+22
4,5,1,1,8,0,0,0,9061,1,27,10010920,2,1,1,NA,NA,1,1,1,15,1,1,1,2,2,NA,NA,NA,5,NA,2,0,2,1,2,NA,5,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010920000200012,1.00109200002e+18,1.00109200002e+22
4,5,1,1,8,0,0,0,9061,1,27,10010920,3,1,1,NA,NA,1,1,1,6,1,2,1,2,1,2005,1,6,6,NA,2,0,2,1,2,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010920000300012,1.00109200003e+18,1.00109200003e+22
4,5,1,1,8,0,0,0,9061,1,27,10010920,3,1,1,NA,NA,1,2,2,7,2,1,1,2,1,2005,1,6,6,NA,2,0,2,1,2,NA,3,6,1,1,2,2,0,2,2,0,1,6,7,NA,10010920000300012,1.00109200003e+18,1.00109200003e+22
4,5,1,1,8,0,0,0,9061,1,27,10010920,3,1,1,NA,NA,1,3,1,2,3,1,1,2,1,2005,1,6,6,NA,2,0,2,1,1,1,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010920000300012,1.00109200003e+18,1.00109200003e+22
4,5,1,1,8,0,0,0,9061,1,27,10010920,3,1,1,NA,NA,1,4,1,2,3,1,1,2,1,2005,1,6,6,NA,2,0,2,1,1,1,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010920000300012,1.00109200003e+18,1.00109200003e+22
4,5,1,1,8,0,0,0,9061,1,27,10010920,4,1,1,NA,NA,1,1,1,8,1,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,2,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010920000400012,1.00109200004e+18,1.00109200004e+22
4,5,1,1,8,0,0,0,9061,1,27,10010920,4,1,1,NA,NA,1,2,2,8,2,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,6,1,1,2,0,2,2,0,2,1,4,1,NA,10010920000400012,1.00109200004e+18,1.00109200004e+22
4,5,1,1,8,0,0,0,9061,1,27,10010920,4,1,1,NA,NA,1,3,2,3,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010920000400012,1.00109200004e+18,1.00109200004e+22
4,5,1,1,8,0,0,0,9061,1,27,10010920,4,1,1,NA,NA,1,4,2,1,3,1,1,1,2,NA,NA,NA,6,NA,2,0,2,2,2,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010920000400012,1.00109200004e+18,1.00109200004e+22
4,5,1,1,8,0,0,0,9061,1,27,10010920,5,1,1,NA,NA,1,1,1,10,1,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010920000500012,1.00109200005e+18,1.00109200005e+22
4,5,1,1,8,0,0,0,9061,1,27,10010920,5,1,1,NA,NA,1,2,2,8,2,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,6,1,1,2,1,1,2,1,1,1,5,10,NA,10010920000500012,1.00109200005e+18,1.00109200005e+22
4,5,1,1,8,0,0,0,9061,1,27,10010920,5,1,1,NA,NA,1,3,1,3,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,3,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010920000500012,1.00109200005e+18,1.00109200005e+22
4,5,1,1,8,0,0,0,9061,1,27,10010920,5,1,1,NA,NA,1,4,2,1,3,1,1,1,2,NA,NA,NA,6,NA,2,0,2,2,2,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010920000500012,1.00109200005e+18,1.00109200005e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,1,1,1,NA,NA,1,1,1,4,1,1,1,2,2,NA,NA,NA,6,NA,1,2,2,1,1,1,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921000100012,1.00109210001e+18,1.00109210001e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,1,1,1,NA,NA,1,2,2,9,2,2,1,2,2,NA,NA,NA,6,NA,1,2,2,1,2,NA,2,1,1,1,4,3,1,4,3,1,1,6,9,NA,10010921000100012,1.00109210001e+18,1.00109210001e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,1,1,1,NA,NA,1,3,1,3,3,1,1,2,2,NA,NA,NA,6,NA,1,2,2,1,1,1,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921000100012,1.00109210001e+18,1.00109210001e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,1,1,1,NA,NA,1,4,1,2,3,1,1,2,2,NA,NA,NA,6,NA,1,2,2,1,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921000100012,1.00109210001e+18,1.00109210001e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,2,1,1,NA,NA,1,1,1,8,1,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921000200012,1.00109210002e+18,1.00109210002e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,2,1,1,NA,NA,1,2,2,7,2,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,6,6,1,4,1,3,4,1,3,1,6,2,NA,10010921000200012,1.00109210002e+18,1.00109210002e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,2,1,1,NA,NA,1,3,1,4,3,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921000200012,1.00109210002e+18,1.00109210002e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,2,1,1,NA,NA,1,4,2,3,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,3,6,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10010921000200012,1.00109210002e+18,1.00109210002e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,2,1,1,NA,NA,1,5,2,3,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,2,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921000200012,1.00109210002e+18,1.00109210002e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,2,1,1,NA,NA,1,6,2,2,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921000200012,1.00109210002e+18,1.00109210002e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,3,1,1,NA,NA,1,1,1,9,1,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921000300012,1.00109210003e+18,1.00109210003e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,3,1,1,NA,NA,1,2,2,8,2,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,3,6,6,1,2,0,2,2,0,2,1,6,7,NA,10010921000300012,1.00109210003e+18,1.00109210003e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,3,1,1,NA,NA,1,3,1,10,10,1,1,3,1,2004,1,7,6,NA,2,0,2,1,2,NA,2,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921000300012,1.00109210003e+18,1.00109210003e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,3,1,1,NA,NA,1,4,1,4,4,1,1,2,1,2005,1,6,6,NA,2,0,2,1,2,NA,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921000300012,1.00109210003e+18,1.00109210003e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,3,1,1,NA,NA,1,5,2,4,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,4,9,1,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10010921000300012,1.00109210003e+18,1.00109210003e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,3,1,1,NA,NA,1,6,2,4,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,3,6,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10010921000300012,1.00109210003e+18,1.00109210003e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,4,1,1,NA,NA,1,1,1,7,1,2,1,2,1,2004,1,2,6,NA,2,0,2,1,2,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921000400012,1.00109210004e+18,1.00109210004e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,4,1,1,NA,NA,1,2,2,5,2,2,1,2,1,2004,1,2,6,NA,2,0,2,1,2,NA,4,5,1,1,2,1,1,2,1,1,1,3,11,NA,10010921000400012,1.00109210004e+18,1.00109210004e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,4,1,1,NA,NA,1,3,1,1,3,2,1,1,1,2004,1,2,6,NA,2,0,2,2,2,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921000400012,1.00109210004e+18,1.00109210004e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,4,1,1,NA,NA,1,4,2,1,3,1,1,1,1,2004,1,2,6,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921000400012,1.00109210004e+18,1.00109210004e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,5,1,1,NA,NA,1,1,1,5,1,2,1,3,1,2005,2,5,6,NA,2,0,2,1,2,NA,2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921000500012,1.00109210005e+18,1.00109210005e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,6,1,1,NA,NA,1,1,1,11,1,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921000600012,1.00109210006e+18,1.00109210006e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,6,1,1,NA,NA,1,2,2,9,2,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,1,6,1,2,1,1,99,99,99,2,6,1,NA,10010921000600012,1.00109210006e+18,1.00109210006e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,6,1,1,NA,NA,1,3,1,4,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,3,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921000600012,1.00109210006e+18,1.00109210006e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,6,1,1,NA,NA,1,4,2,4,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,4,5,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10010921000600012,1.00109210006e+18,1.00109210006e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,7,1,1,NA,NA,1,1,2,11,1,2,1,2,2,NA,NA,NA,6,NA,1,2,2,1,2,NA,2,9,5,1,1,1,0,99,99,99,2,6,11,NA,10010921000700012,1.00109210007e+18,1.00109210007e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,7,1,1,NA,NA,1,2,1,9,7,2,1,2,2,NA,NA,NA,6,NA,1,2,2,1,2,NA,2,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921000700012,1.00109210007e+18,1.00109210007e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,7,1,1,NA,NA,1,3,1,9,10,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921000700012,1.00109210007e+18,1.00109210007e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,7,1,1,NA,NA,1,4,2,7,7,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,3,9,6,1,2,1,1,99,99,99,2,6,4,NA,10010921000700012,1.00109210007e+18,1.00109210007e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,7,1,1,NA,NA,1,5,2,3,10,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921000700012,1.00109210007e+18,1.00109210007e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,7,1,1,NA,NA,1,6,1,2,10,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921000700012,1.00109210007e+18,1.00109210007e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,8,1,1,NA,NA,1,1,2,7,1,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,3,1,5,1,1,0,1,99,99,99,2,6,6,NA,10010921000800012,1.00109210008e+18,1.00109210008e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,8,1,1,NA,NA,1,2,2,12,6,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,6,4,1,9,4,5,9,4,5,1,6,11,NA,10010921000800012,1.00109210008e+18,1.00109210008e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,8,1,1,NA,NA,1,3,2,5,3,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,3,6,5,1,1,1,0,99,99,99,2,4,4,NA,10010921000800012,1.00109210008e+18,1.00109210008e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,8,1,1,NA,NA,1,4,1,4,3,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921000800012,1.00109210008e+18,1.00109210008e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,8,1,1,NA,NA,1,5,1,4,3,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921000800012,1.00109210008e+18,1.00109210008e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,8,1,1,NA,NA,1,6,2,3,3,2,1,2,2,NA,NA,NA,6,NA,1,2,2,1,1,1,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921000800012,1.00109210008e+18,1.00109210008e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,8,1,1,NA,NA,1,7,1,1,5,1,1,1,2,NA,NA,NA,6,NA,2,0,2,2,2,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921000800012,1.00109210008e+18,1.00109210008e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,9,1,1,NA,NA,1,1,2,7,1,2,1,2,1,2004,1,7,5,NA,2,0,2,1,2,NA,2,1,5,1,3,1,2,3,1,2,1,3,7,NA,10010921000900012,1.00109210009e+18,1.00109210009e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,9,1,1,NA,NA,1,2,2,3,3,2,1,2,1,2004,1,7,5,NA,2,0,2,1,2,NA,2,6,5,1,1,0,1,1,0,1,1,3,9,NA,10010921000900012,1.00109210009e+18,1.00109210009e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,9,1,1,NA,NA,1,3,1,2,3,1,1,2,1,2004,1,7,5,NA,2,0,1,2,2,NA,13,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921000900012,1.00109210009e+18,1.00109210009e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,9,1,1,NA,NA,1,4,2,1,3,1,1,1,1,2004,1,7,5,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921000900012,1.00109210009e+18,1.00109210009e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,9,1,1,NA,NA,1,5,2,1,5,1,1,1,2,NA,NA,NA,5,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921000900012,1.00109210009e+18,1.00109210009e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,9,2,1,NA,NA,1,1,2,5,1,2,1,2,1,2003,1,7,6,NA,2,0,2,1,2,NA,4,1,5,1,2,0,2,2,0,2,1,1,12,NA,10010921000900020,1.00109210009e+18,1.00109210009e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,9,2,1,NA,NA,1,2,2,1,3,1,1,1,1,2003,1,6,6,NA,2,0,2,2,1,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921000900020,1.00109210009e+18,1.00109210009e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,9,2,1,NA,NA,1,3,2,1,3,1,1,1,2,NA,NA,NA,6,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921000900020,1.00109210009e+18,1.00109210009e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,9,3,1,NA,NA,1,1,2,5,1,2,1,2,1,2005,1,7,5,NA,2,0,2,1,2,NA,3,1,5,1,1,0,1,1,0,1,1,2,8,NA,10010921000900032,1.00109210009e+18,1.00109210009e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,9,3,1,NA,NA,1,2,2,1,3,1,1,1,1,2005,1,7,6,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921000900032,1.00109210009e+18,1.00109210009e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,10,1,1,NA,NA,1,1,1,8,1,2,1,2,1,2005,1,6,6,NA,2,0,2,1,2,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0010921001e+16,1.0010921001e+18,1.0010921001e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,10,1,1,NA,NA,1,2,2,7,2,2,1,2,1,2005,1,6,6,NA,2,0,2,1,2,NA,3,1,1,1,2,1,1,2,1,1,1,4,9,NA,1.0010921001e+16,1.0010921001e+18,1.0010921001e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,10,1,1,NA,NA,1,3,1,3,3,1,1,2,1,2005,1,6,6,NA,2,0,2,1,1,1,2,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0010921001e+16,1.0010921001e+18,1.0010921001e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,10,1,1,NA,NA,1,4,2,1,3,1,1,1,1,2005,1,6,6,NA,2,0,2,2,2,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0010921001e+16,1.0010921001e+18,1.0010921001e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,10,2,1,NA,NA,1,1,1,8,1,2,1,2,1,2005,1,1,6,NA,2,0,2,1,2,NA,2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0010921001e+16,1.0010921001e+18,1.0010921001e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,11,1,1,NA,NA,1,1,2,6,1,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,6,5,1,2,1,1,2,1,1,1,4,5,NA,10010921001100012,1.00109210011e+18,1.00109210011e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,11,1,1,NA,NA,1,2,2,2,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921001100012,1.00109210011e+18,1.00109210011e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,11,1,1,NA,NA,1,3,1,1,3,1,1,1,2,NA,NA,NA,6,NA,2,0,2,2,2,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921001100012,1.00109210011e+18,1.00109210011e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,11,2,1,NA,NA,1,1,2,6,1,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,1,5,1,6,4,2,5,4,1,1,1,3,NA,10010921001100020,1.00109210011e+18,1.00109210011e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,11,2,1,NA,NA,1,2,1,3,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921001100020,1.00109210011e+18,1.00109210011e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,11,2,1,NA,NA,1,3,2,2,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921001100020,1.00109210011e+18,1.00109210011e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,11,2,1,NA,NA,1,4,1,2,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,2,2,NA,13,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921001100020,1.00109210011e+18,1.00109210011e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,11,2,1,NA,NA,1,5,1,1,3,1,1,1,2,NA,NA,NA,6,NA,2,0,2,2,2,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921001100020,1.00109210011e+18,1.00109210011e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,11,2,1,NA,NA,1,6,1,1,3,1,1,1,2,NA,NA,NA,6,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921001100020,1.00109210011e+18,1.00109210011e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,12,1,1,NA,NA,1,1,1,8,1,2,1,2,1,2001,1,6,6,NA,2,0,2,1,2,NA,3,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921001200012,1.00109210012e+18,1.00109210012e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,12,1,1,NA,NA,1,2,2,7,2,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,5,1,1,1,3,1,2,99,99,99,2,6,2,NA,10010921001200012,1.00109210012e+18,1.00109210012e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,12,1,1,NA,NA,1,3,1,2,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921001200012,1.00109210012e+18,1.00109210012e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,12,1,1,NA,NA,1,4,2,2,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921001200012,1.00109210012e+18,1.00109210012e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,12,1,1,NA,NA,1,5,2,2,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,2,2,NA,13,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921001200012,1.00109210012e+18,1.00109210012e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,13,1,1,NA,NA,1,1,1,5,1,1,1,2,1,2005,1,6,6,NA,2,0,2,1,1,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921001300012,1.00109210013e+18,1.00109210013e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,13,1,1,NA,NA,1,2,2,4,2,1,1,2,1,2005,1,6,6,NA,2,0,2,1,2,NA,3,6,2,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10010921001300012,1.00109210013e+18,1.00109210013e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,13,2,1,NA,NA,1,1,2,11,1,2,1,3,1,2004,1,7,6,NA,2,0,2,1,2,NA,2,1,3,1,9,7,2,5,3,2,1,6,10,NA,10010921001300020,1.00109210013e+18,1.00109210013e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,13,2,1,NA,NA,1,2,1,5,4,1,1,2,1,2005,1,6,6,NA,2,0,2,1,2,NA,4,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010921001300020,1.00109210013e+18,1.00109210013e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,13,2,1,NA,NA,1,3,2,5,3,2,1,3,1,2004,1,7,6,NA,2,0,2,1,2,NA,4,1,2,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10010921001300020,1.00109210013e+18,1.00109210013e+22
4,5,1,1,8,0,0,0,9061,1,28,10010921,13,2,1,NA,NA,1,4,2,4,3,2,1,3,1,2004,1,7,6,NA,2,0,2,1,2,NA,4,5,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10010921001300020,1.00109210013e+18,1.00109210013e+22
